Time, Normal Cells, Abnormal Cells, Invasive Cells, Average Stickiness, Average Jump Rate, Membrane Density
13.9267,32553,156520,115548,0.109406,14.4066,0.743487,
13.9333,32530,156587,115990,0.109411,14.4084,0.743487,
13.94,32506,156642,116414,0.109389,14.4087,0.743487,
13.9467,32485,156698,116849,0.109363,14.4096,0.743487,
13.9533,32465,156766,117262,0.109382,14.4125,0.743487,
13.96,32448,156828,117675,0.109382,14.4177,0.743487,
13.9667,32420,156871,118087,0.109387,14.4178,0.742986,
13.9733,32399,156942,118525,0.109366,14.4193,0.742485,
13.98,32377,156997,118953,0.109379,14.4206,0.742485,
13.9867,32355,157030,119354,0.109357,14.4198,0.741984,
13.9933,32332,157094,119796,0.109351,14.4239,0.740982,
14,32311,157137,120232,0.10934,14.4239,0.740982,
14.0067,32292,157192,120664,0.109354,14.4272,0.740481,
14.0133,32275,157255,121079,0.109352,14.4289,0.740481,
14.02,32255,157312,121513,0.109341,14.4269,0.740481,
14.0267,32233,157361,121938,0.109328,14.4307,0.740481,
14.0333,32206,157422,122360,0.109323,14.4296,0.740481,
14.04,32184,157476,122819,0.109323,14.4336,0.740481,
14.0467,32161,157507,123293,0.109297,14.4332,0.740481,
14.0533,32143,157557,123722,0.109281,14.4338,0.740481,
14.06,32129,157586,124106,0.109237,14.4368,0.740481,
14.0667,32101,157644,124558,0.109224,14.4387,0.738978,
14.0733,32080,157717,125043,0.109195,14.4403,0.738978,
14.08,32058,157760,125500,0.109194,14.4406,0.738978,
14.0867,32034,157827,125910,0.109174,14.4427,0.738978,
14.0933,32011,157887,126347,0.10918,14.4453,0.738477,
14.1,31983,157946,126820,0.10919,14.4442,0.738477,
14.1067,31968,157990,127285,0.109205,14.4466,0.738477,
14.1133,31945,158032,127718,0.10918,14.4492,0.738477,
14.12,31926,158099,128149,0.109169,14.4526,0.737976,
14.1267,31908,158151,128622,0.109178,14.4541,0.737976,
14.1333,31893,158196,129070,0.109168,14.4548,0.737976,
14.14,31878,158252,129512,0.109128,14.4569,0.737976,
14.1467,31853,158300,129977,0.109151,14.4592,0.737976,
14.1533,31833,158346,130393,0.109121,14.4587,0.737976,
14.16,31814,158407,130848,0.109159,14.4641,0.737976,
14.1667,31799,158441,131289,0.109121,14.4604,0.737475,
14.1733,31779,158493,131736,0.109113,14.464,0.737475,
14.18,31759,158549,132140,0.109116,14.4669,0.737475,
14.1867,31736,158590,132587,0.109087,14.4668,0.736974,
14.1933,31718,158641,133047,0.109115,14.4706,0.736974,
14.2,31696,158693,133514,0.109091,14.4715,0.736974,
14.2067,31677,158740,133993,0.109058,14.4702,0.736473,
14.2133,31659,158808,134468,0.109059,14.4747,0.735972,
14.22,31640,158846,134914,0.109024,14.4714,0.735972,
14.2267,31621,158886,135379,0.109035,14.4745,0.735972,
14.2333,31594,158937,135816,0.109037,14.4773,0.735471,
14.24,31568,159003,136296,0.109041,14.478,0.73497,
14.2467,31554,159032,136763,0.109062,14.4812,0.734469,
14.2533,31533,159084,137257,0.109068,14.4845,0.733467,
14.26,31509,159134,137732,0.10905,14.4834,0.733467,
14.2667,31494,159180,138193,0.10902,14.4842,0.732966,
14.2733,31476,159222,138666,0.109027,14.4887,0.731964,
14.28,31461,159278,139124,0.108998,14.4879,0.731463,
14.2867,31438,159329,139622,0.10898,14.4897,0.730962,
14.2933,31421,159369,140085,0.108988,14.4913,0.730962,
14.3,31409,159401,140546,0.108978,14.4923,0.730461,
14.3067,31394,159432,140951,0.108964,14.494,0.730461,
14.3133,31375,159502,141412,0.108979,14.4966,0.730461,
14.32,31356,159538,141870,0.108946,14.4991,0.730461,
14.3267,31338,159587,142323,0.108938,14.5016,0.730461,
14.3333,31325,159616,142801,0.108913,14.5029,0.72996,
14.34,31299,159676,143292,0.108903,14.5056,0.72996,
14.3467,31269,159739,143753,0.10894,14.5084,0.729459,
14.3533,31248,159790,144230,0.108897,14.5085,0.729459,
14.36,31223,159852,144740,0.108911,14.5105,0.729459,
14.3667,31203,159887,145199,0.108901,14.5101,0.729459,
14.3733,31188,159927,145694,0.10889,14.5114,0.728958,
14.38,31172,159960,146159,0.108881,14.5138,0.728958,
14.3867,31153,160013,146630,0.108854,14.5169,0.728958,
14.3933,31132,160065,147078,0.108869,14.5149,0.728958,
14.4,31115,160101,147534,0.108879,14.5168,0.728958,
14.4067,31095,160161,148000,0.1089,14.5198,0.728958,
14.4133,31080,160182,148472,0.108877,14.5177,0.728457,
14.42,31057,160257,148951,0.108899,14.523,0.727956,
14.4267,31040,160294,149430,0.108901,14.5208,0.727455,
14.4333,31025,160327,149909,0.108897,14.5217,0.726954,
14.44,31008,160384,150403,0.108891,14.5219,0.726453,
14.4467,30985,160429,150888,0.108891,14.5235,0.726453,
14.4533,30961,160474,151393,0.108903,14.5285,0.725952,
14.46,30943,160531,151883,0.108918,14.529,0.725451,
14.4667,30926,160553,152377,0.108876,14.5283,0.72495,
14.4733,30911,160592,152863,0.108879,14.531,0.72495,
14.48,30883,160662,153338,0.108877,14.5336,0.72495,
14.4867,30866,160695,153836,0.108875,14.5359,0.72495,
14.4933,30847,160726,154327,0.108867,14.5326,0.72495,
14.5,30827,160772,154845,0.108879,14.536,0.72495,
14.5067,30814,160815,155353,0.108894,14.5378,0.724449,
14.5133,30789,160849,155855,0.108872,14.5381,0.724449,
14.52,30772,160914,156326,0.108917,14.542,0.724449,
14.5267,30755,160956,156801,0.108914,14.5421,0.724449,
14.5333,30737,160980,157334,0.108916,14.5434,0.723948,
14.54,30715,161048,157779,0.108904,14.5437,0.723948,
14.5467,30696,161070,158306,0.108868,14.5438,0.723948,
14.5533,30677,161141,158848,0.108855,14.5443,0.723948,
14.56,30658,161173,159323,0.108864,14.5485,0.723447,
14.5667,30646,161218,159811,0.108842,14.5508,0.723447,
14.5733,30628,161269,160316,0.108874,14.5494,0.723447,
14.58,30604,161312,160846,0.108889,14.5532,0.723447,
14.5867,30584,161356,161357,0.108879,14.5541,0.723447,
14.5933,30570,161396,161855,0.10887,14.5541,0.723447,
14.6,30545,161458,162356,0.108878,14.5574,0.723447,
14.6067,30529,161500,162832,0.108881,14.5585,0.723447,
14.6133,30510,161536,163307,0.10885,14.5589,0.722946,
14.62,30487,161562,163806,0.108835,14.5616,0.722445,
14.6267,30468,161605,164331,0.108844,14.5639,0.722445,
14.6333,30451,161655,164795,0.108845,14.5644,0.721944,
14.64,30441,161706,165292,0.108878,14.5681,0.721944,
14.6467,30422,161737,165848,0.108884,14.5698,0.721944,
14.6533,30406,161771,166358,0.108874,14.5713,0.721944,
14.66,30391,161814,166865,0.108889,14.5698,0.721944,
14.6667,30368,161864,167400,0.108897,14.5733,0.721443,
14.6733,30356,161896,167887,0.108892,14.5753,0.721443,
14.68,30339,161942,168375,0.108878,14.5769,0.721443,
14.6867,30325,161975,168969,0.108874,14.5781,0.720441,
14.6933,30312,162029,169533,0.108891,14.5797,0.719439,
14.7,30294,162062,170030,0.108867,14.5805,0.719439,
14.7067,30280,162107,170523,0.108865,14.5802,0.719439,
14.7133,30262,162149,171063,0.108839,14.5814,0.719439,
14.72,30248,162185,171600,0.108826,14.5825,0.719439,
14.7267,30225,162238,172099,0.108835,14.5864,0.719439,
14.7333,30203,162287,172607,0.108798,14.5867,0.719439,
14.74,30183,162327,173144,0.10881,14.5898,0.719439,
14.7467,30169,162359,173642,0.108791,14.5895,0.719439,
14.7533,30157,162400,174147,0.108784,14.5925,0.719439,
14.76,30136,162419,174661,0.108751,14.5898,0.719439,
14.7667,30116,162455,175202,0.108769,14.5944,0.718938,
14.7733,30101,162510,175759,0.10878,14.5937,0.718437,
14.78,30082,162568,176299,0.108785,14.5976,0.717936,
14.7867,30067,162579,176809,0.108743,14.5958,0.717936,
14.7933,30051,162626,177308,0.108741,14.5996,0.717936,
14.8,30033,162681,177857,0.108737,14.6008,0.717936,
14.8067,30016,162714,178368,0.108715,14.601,0.717435,
14.8133,29992,162769,178894,0.108714,14.6013,0.717435,
14.82,29979,162802,179437,0.108715,14.6038,0.717435,
14.8267,29964,162849,179957,0.108721,14.6069,0.717435,
14.8333,29944,162897,180493,0.108692,14.6048,0.717435,
14.84,29928,162934,180999,0.108669,14.6067,0.716934,
14.8467,29907,162975,181551,0.108665,14.608,0.715932,
14.8533,29890,163010,182073,0.108648,14.6093,0.715932,
14.86,29874,163045,182630,0.10863,14.6107,0.715932,
14.8667,29859,163096,183121,0.108613,14.6087,0.715431,
14.8733,29840,163127,183673,0.108661,14.6113,0.715431,
14.88,29817,163178,184194,0.108662,14.6123,0.715431,
14.8867,29801,163192,184757,0.108652,14.6133,0.71493,
14.8933,29782,163245,185311,0.108687,14.614,0.71493,
14.9,29766,163272,185832,0.108697,14.6138,0.71493,
14.9067,29750,163296,186389,0.108689,14.6144,0.714429,
14.9133,29730,163355,186962,0.108708,14.6189,0.714429,
14.92,29705,163385,187494,0.108692,14.6175,0.714429,
14.9267,29686,163417,188052,0.108687,14.6191,0.714429,
14.9333,29671,163468,188518,0.108656,14.6216,0.714429,
14.94,29658,163497,189037,0.108646,14.6242,0.713928,
14.9467,29644,163551,189563,0.108648,14.6248,0.713928,
14.9533,29630,163569,190086,0.108643,14.6259,0.713928,
14.96,29614,163610,190623,0.108621,14.6269,0.713928,
14.9667,29595,163654,191177,0.108611,14.6267,0.713928,
14.9733,29576,163699,191698,0.108613,14.628,0.713928,
14.98,29561,163722,192212,0.108604,14.6295,0.713928,
14.9867,29550,163756,192738,0.108588,14.6309,0.713427,
14.9933,29536,163789,193243,0.108623,14.6347,0.713427,
15,29514,163831,193789,0.10857,14.6334,0.713427,
15.0067,29498,163865,194334,0.108564,14.6351,0.713427,
15.0133,29485,163908,194872,0.108573,14.636,0.713427,
15.02,29472,163935,195415,0.108549,14.6374,0.713427,
15.0267,29455,163968,195955,0.108548,14.6407,0.713427,
15.0333,29438,164010,196506,0.108548,14.6414,0.713427,
15.04,29426,164044,197061,0.108552,14.6449,0.713427,
15.0467,29404,164094,197590,0.10854,14.6457,0.713427,
15.0533,29386,164113,198140,0.108556,14.6451,0.712926,
15.06,29369,164160,198667,0.108559,14.6487,0.712926,
15.0667,29351,164196,199219,0.108569,14.6487,0.712926,
15.0733,29334,164223,199781,0.10854,14.6497,0.712425,
15.08,29314,164269,200352,0.108532,14.6499,0.712425,
15.0867,29300,164300,200889,0.108565,14.6512,0.712425,
15.0933,29289,164321,201441,0.10855,14.6537,0.712425,
15.1,29271,164368,202004,0.108546,14.6537,0.712425,
15.1067,29256,164387,202537,0.108569,14.6541,0.711423,
15.1133,29241,164443,203086,0.108563,14.6561,0.711423,
15.12,29230,164453,203647,0.108566,14.6584,0.711423,
15.1267,29209,164497,204228,0.108556,14.658,0.711423,
15.1333,29192,164546,204795,0.108545,14.659,0.711423,
15.14,29172,164581,205377,0.108555,14.6606,0.711423,
15.1467,29160,164624,205896,0.10855,14.6608,0.710922,
15.1533,29142,164656,206489,0.108528,14.6616,0.710922,
15.16,29133,164677,207027,0.108574,14.6635,0.710922,
15.1667,29123,164710,207567,0.108587,14.6651,0.710922,
15.1733,29108,164750,208103,0.108579,14.6649,0.710421,
15.18,29094,164768,208671,0.108579,14.6636,0.710421,
15.1867,29073,164801,209230,0.108577,14.6668,0.710421,
15.1933,29057,164844,209806,0.108533,14.6656,0.710421,
15.2,29047,164883,210374,0.108543,14.6682,0.70992,
15.2067,29032,164919,210934,0.108534,14.6713,0.709419,
15.2133,29012,164949,211469,0.108535,14.6687,0.709419,
15.22,28999,164994,212036,0.108535,14.6724,0.708918,
15.2267,28978,165024,212557,0.108533,14.6733,0.708417,
15.2333,28965,165051,213132,0.108535,14.6747,0.708417,
15.24,28950,165098,213679,0.108515,14.6738,0.707916,
15.2467,28940,165119,214253,0.108538,14.6775,0.707415,
15.2533,28928,165145,214836,0.108505,14.6756,0.706914,
15.26,28912,165178,215388,0.108534,14.6783,0.706914,
15.2667,28899,165223,215950,0.108545,14.6808,0.706914,
15.2733,28883,165244,216487,0.108539,14.6789,0.706413,
15.28,28867,165287,217054,0.108536,14.6835,0.706413,
15.2867,28848,165330,217610,0.108535,14.6834,0.705912,
15.2933,28840,165367,218203,0.108541,14.6842,0.705912,
15.3,28830,165407,218770,0.10856,14.6865,0.705912,
15.3067,28813,165428,219357,0.108539,14.6855,0.705912,
15.3133,28792,165463,219941,0.108531,14.6868,0.705912,
15.32,28781,165500,220523,0.108549,14.6895,0.705912,
15.3267,28763,165538,221075,0.108531,14.689,0.705912,
15.3333,28754,165551,221642,0.10851,14.6891,0.705912,
15.34,28738,165609,222193,0.108544,14.6923,0.705912,
15.3467,28718,165642,222810,0.108549,14.6946,0.705411,
15.3533,28704,165682,223372,0.108545,14.6959,0.705411,
15.36,28690,165705,223896,0.108563,14.6949,0.705411,
15.3667,28668,165748,224468,0.108569,14.6977,0.705411,
15.3733,28646,165775,225046,0.108572,14.699,0.705411,
15.38,28634,165816,225645,0.108578,14.7,0.705411,
15.3867,28620,165821,226224,0.108561,14.7002,0.705411,
15.3933,28607,165849,226810,0.108525,14.7008,0.70491,
15.4,28589,165884,227397,0.108528,14.7009,0.704409,
15.4067,28575,165916,227987,0.108532,14.7044,0.704409,
15.4133,28556,165957,228597,0.108558,14.7094,0.704409,
15.42,28548,165991,229221,0.108542,14.7073,0.704409,
15.4267,28532,166012,229818,0.108512,14.706,0.703908,
15.4333,28525,166049,230383,0.108528,14.7082,0.703908,
15.44,28517,166088,230968,0.108537,14.7105,0.703407,
15.4467,28502,166095,231577,0.10854,14.7108,0.702906,
15.4533,28482,166131,232174,0.108528,14.7124,0.702906,
15.46,28460,166154,232788,0.108505,14.7126,0.702405,
15.4667,28447,166195,233370,0.108497,14.7128,0.701904,
15.4733,28432,166224,233976,0.108522,14.7138,0.701403,
15.48,28411,166285,234576,0.108524,14.7158,0.701403,
15.4867,28399,166299,235225,0.10851,14.7155,0.701403,
15.4933,28383,166320,235835,0.108522,14.7144,0.701403,
15.5,28363,166377,236444,0.108543,14.7201,0.701403,
15.5067,28343,166395,237029,0.108531,14.7182,0.701403,
15.5133,28333,166428,237636,0.108515,14.7167,0.701403,
15.52,28322,166447,238238,0.108531,14.7211,0.701403,
15.5267,28313,166476,238806,0.108519,14.7192,0.701403,
15.5333,28297,166511,239449,0.108516,14.7225,0.701403,
15.54,28284,166525,240073,0.108504,14.7247,0.701403,
15.5467,28268,166554,240707,0.108517,14.7253,0.700902,
15.5533,28258,166595,241304,0.108534,14.727,0.700902,
15.56,28243,166611,241886,0.108513,14.7263,0.6999,
15.5667,28231,166665,242461,0.10851,14.7276,0.6999,
15.5733,28220,166688,243085,0.108526,14.729,0.6999,
15.58,28204,166702,243714,0.108527,14.7312,0.6999,
15.5867,28194,166722,244341,0.108512,14.7295,0.699399,
15.5933,28180,166764,245001,0.108508,14.7312,0.698898,
15.6,28165,166804,245601,0.1085,14.7328,0.698898,
15.6067,28155,166838,246200,0.108479,14.7326,0.698898,
15.6133,28136,166871,246809,0.1085,14.7358,0.698397,
15.62,28116,166903,247398,0.108485,14.7346,0.698397,
15.6267,28109,166923,247997,0.108505,14.7374,0.697896,
15.6333,28098,166956,248609,0.108452,14.7376,0.697395,
15.64,28076,166988,249194,0.108454,14.7406,0.697395,
15.6467,28067,167009,249829,0.108423,14.7408,0.697395,
15.6533,28058,167042,250433,0.108399,14.7429,0.696894,
15.66,28053,167074,251072,0.108417,14.7431,0.696894,
15.6667,28036,167107,251666,0.108427,14.7448,0.696894,
15.6733,28027,167119,252296,0.108395,14.7451,0.696393,
15.68,28018,167142,252912,0.108407,14.7467,0.696393,
15.6867,28009,167181,253535,0.108394,14.7472,0.696393,
15.6933,27999,167188,254163,0.108396,14.7484,0.696393,
15.7,27985,167222,254819,0.108395,14.7504,0.696393,
15.7067,27972,167259,255447,0.108373,14.7509,0.695391,
15.7133,27963,167284,256026,0.108394,14.7524,0.695391,
15.72,27949,167310,256678,0.108392,14.7518,0.695391,
15.7267,27934,167344,257273,0.108371,14.751,0.695391,
15.7333,27921,167385,257851,0.108354,14.7529,0.695391,
15.74,27909,167417,258506,0.108384,14.7541,0.695391,
15.7467,27890,167444,259119,0.108359,14.7544,0.695391,
15.7533,27871,167465,259737,0.108349,14.7569,0.695391,
15.76,27851,167519,260339,0.108337,14.7566,0.695391,
15.7667,27843,167523,261000,0.108338,14.7571,0.69489,
15.7733,27829,167564,261651,0.108344,14.7589,0.69489,
15.78,27818,167582,262198,0.108324,14.7577,0.69489,
15.7867,27808,167614,262866,0.108345,14.7624,0.69489,
15.7933,27803,167636,263493,0.10835,14.7621,0.694389,
15.8,27791,167676,264125,0.108377,14.7669,0.694389,
15.8067,27775,167677,264736,0.108347,14.766,0.694389,
15.8133,27760,167730,265353,0.108331,14.7666,0.694389,
15.82,27744,167754,266001,0.108344,14.7689,0.694389,
15.8267,27737,167786,266618,0.108329,14.7715,0.694389,
15.8333,27722,167805,267241,0.108337,14.7716,0.694389,
15.84,27711,167832,267820,0.10835,14.7754,0.693888,
15.8467,27696,167860,268457,0.108311,14.7737,0.693888,
15.8533,27686,167880,269069,0.108307,14.7735,0.693888,
15.86,27672,167910,269717,0.108319,14.7764,0.693888,
15.8667,27654,167942,270359,0.108345,14.7764,0.693888,
15.8733,27640,167976,270982,0.108294,14.7743,0.693387,
15.88,27622,168007,271650,0.108313,14.7776,0.693387,
15.8867,27604,168048,272294,0.108321,14.777,0.693387,
15.8933,27590,168072,272941,0.10835,14.7801,0.693387,
15.9,27577,168106,273574,0.108318,14.7775,0.692886,
15.9067,27557,168117,274183,0.108325,14.7797,0.692385,
15.9133,27548,168149,274794,0.108308,14.7784,0.692385,
15.92,27534,168185,275470,0.108318,14.7826,0.692385,
15.9267,27520,168224,276132,0.108281,14.7792,0.692385,
15.9333,27515,168260,276803,0.108326,14.7844,0.692385,
15.94,27501,168274,277433,0.108317,14.7838,0.692385,
15.9467,27488,168310,278094,0.108339,14.7848,0.692385,
15.9533,27469,168367,278758,0.108373,14.7886,0.692385,
15.96,27453,168391,279391,0.108377,14.7872,0.692385,
15.9667,27437,168395,280077,0.108336,14.7874,0.691884,
15.9733,27427,168421,280730,0.108348,14.7914,0.691884,
15.98,27414,168448,281403,0.108318,14.7903,0.691383,
15.9867,27402,168461,282053,0.108298,14.7914,0.690882,
15.9933,27393,168501,282753,0.108312,14.7935,0.690882,
16,27383,168514,283330,0.108306,14.7942,0.690882,
16.0067,27366,168557,284017,0.108312,14.7972,0.690381,
16.0133,27354,168574,284650,0.108287,14.7951,0.690381,
16.02,27344,168605,285291,0.108327,14.7973,0.690381,
16.0267,27332,168637,285929,0.108317,14.797,0.690381,
16.0333,27322,168661,286590,0.108322,14.8,0.690381,
16.04,27305,168699,287224,0.108317,14.8003,0.690381,
16.0467,27288,168732,287882,0.108317,14.8015,0.68988,
16.0533,27271,168749,288530,0.108313,14.8025,0.68988,
16.06,27258,168769,289206,0.108304,14.8013,0.68988,
16.0667,27243,168815,289830,0.108296,14.8018,0.68988,
16.0733,27230,168847,290454,0.108311,14.8039,0.689379,
16.08,27218,168881,291126,0.10833,14.8056,0.689379,
16.0867,27199,168914,291808,0.108316,14.805,0.688377,
16.0933,27188,168923,292517,0.108316,14.8076,0.688377,
16.1,27175,168956,293125,0.108313,14.8073,0.688377,
16.1067,27157,168980,293766,0.108321,14.8092,0.688377,
16.1133,27138,169017,294441,0.108328,14.8102,0.688377,
16.12,27123,169048,295109,0.108341,14.81,0.688377,
16.1267,27111,169080,295747,0.108352,14.8141,0.688377,
16.1333,27096,169111,296407,0.108334,14.813,0.687876,
16.14,27082,169120,297080,0.108348,14.8119,0.687876,
16.1467,27066,169152,297706,0.108383,14.8168,0.687876,
16.1533,27057,169167,298418,0.108384,14.8193,0.687876,
16.16,27042,169202,299096,0.108367,14.8173,0.687375,
16.1667,27037,169227,299743,0.108386,14.8195,0.686874,
16.1733,27027,169262,300439,0.108392,14.8216,0.686874,
16.18,27016,169249,301106,0.108386,14.8192,0.686373,
16.1867,26999,169287,301763,0.108396,14.8203,0.686373,
16.1933,26978,169332,302391,0.108394,14.8198,0.686373,
16.2,26963,169369,303031,0.108417,14.8235,0.686373,
16.2067,26952,169393,303722,0.108395,14.8217,0.686373,
16.2133,26944,169423,304393,0.108398,14.8245,0.686373,
16.22,26926,169446,305069,0.108393,14.8245,0.686373,
16.2267,26910,169487,305749,0.108374,14.8258,0.686373,
16.2333,26898,169501,306432,0.108376,14.8263,0.686373,
16.24,26884,169511,307125,0.108385,14.8268,0.686373,
16.2467,26864,169574,307775,0.108397,14.8308,0.686373,
16.2533,26850,169602,308444,0.108373,14.8301,0.686373,
16.26,26840,169617,309108,0.108366,14.8327,0.686373,
16.2667,26829,169645,309780,0.108343,14.831,0.686373,
16.2733,26819,169669,310457,0.108358,14.833,0.686373,
16.28,26809,169684,311153,0.108346,14.8316,0.686373,
16.2867,26804,169713,311839,0.108352,14.8332,0.685872,
16.2933,26789,169742,312589,0.108378,14.8351,0.685872,
16.3,26774,169766,313265,0.108373,14.835,0.685872,
16.3067,26764,169792,313947,0.108368,14.8359,0.685872,
16.3133,26757,169809,314611,0.108376,14.8364,0.685371,
16.32,26740,169840,315221,0.108353,14.8364,0.685371,
16.3267,26730,169866,315897,0.108356,14.8392,0.685371,
16.3333,26723,169910,316554,0.108361,14.8386,0.685371,
16.34,26706,169934,317244,0.108336,14.8397,0.685371,
16.3467,26694,169946,317948,0.108324,14.8399,0.68487,
16.3533,26685,169993,318695,0.108336,14.8405,0.68487,
16.36,26676,170005,319394,0.108344,14.8432,0.68487,
16.3667,26669,170032,320009,0.108334,14.8459,0.683868,
16.3733,26650,170062,320706,0.108319,14.8439,0.683868,
16.38,26642,170072,321373,0.1083,14.8451,0.683367,
16.3867,26633,170102,322082,0.108309,14.8484,0.683367,
16.3933,26622,170135,322701,0.1083,14.8482,0.682866,
16.4,26608,170159,323403,0.108285,14.8483,0.682365,
16.4067,26598,170189,324081,0.108294,14.8517,0.681864,
16.4133,26585,170208,324773,0.108278,14.8503,0.681864,
16.42,26578,170236,325443,0.108278,14.8532,0.681864,
16.4267,26560,170263,326144,0.108267,14.8529,0.681864,
16.4333,26551,170288,326883,0.108257,14.8532,0.681363,
16.44,26542,170304,327591,0.108249,14.8557,0.681363,
16.4467,26528,170328,328281,0.108244,14.857,0.681363,
16.4533,26517,170349,329005,0.108218,14.8569,0.681363,
16.46,26504,170385,329676,0.108226,14.8583,0.680862,
16.4667,26494,170399,330383,0.108234,14.8602,0.680862,
16.4733,26485,170428,331059,0.108202,14.8592,0.680862,
16.48,26471,170437,331804,0.1082,14.8622,0.680862,
16.4867,26454,170462,332468,0.108207,14.8638,0.680862,
16.4933,26444,170500,333148,0.108223,14.864,0.680862,
16.5,26434,170518,333838,0.108224,14.8666,0.680862,
16.5067,26420,170544,334513,0.108206,14.8658,0.680862,
16.5133,26410,170583,335210,0.108205,14.8659,0.680862,
16.52,26402,170597,335900,0.108203,14.8672,0.680862,
16.5267,26390,170630,336565,0.108187,14.8667,0.680862,
16.5333,26374,170641,337278,0.108182,14.8665,0.680862,
16.54,26363,170671,337975,0.108202,14.8701,0.680862,
16.5467,26353,170693,338728,0.108189,14.8693,0.680862,
16.5533,26339,170733,339400,0.108177,14.8706,0.680862,
16.56,26328,170752,340131,0.108167,14.8692,0.680862,
16.5667,26317,170762,340852,0.108203,14.8751,0.680862,
16.5733,26309,170774,341545,0.108213,14.873,0.680862,
16.58,26297,170801,342217,0.10818,14.8727,0.680361,
16.5867,26286,170836,342921,0.108209,14.8753,0.680361,
16.5933,26271,170862,343671,0.108242,14.8763,0.680361,
16.6,26255,170880,344386,0.108261,14.8766,0.67986,
16.6067,26245,170909,345098,0.108261,14.8763,0.67986,
16.6133,26233,170928,345798,0.108283,14.8798,0.67986,
16.62,26226,170971,346543,0.108273,14.8803,0.67986,
16.6267,26220,170983,347216,0.108268,14.88,0.67986,
16.6333,26202,171006,347885,0.108269,14.8822,0.67986,
16.64,26188,171037,348580,0.10828,14.8806,0.67986,
16.6467,26180,171042,349250,0.108276,14.8822,0.67986,
16.6533,26168,171076,349940,0.108299,14.8853,0.67986,
16.66,26157,171101,350687,0.108312,14.8852,0.67986,
16.6667,26142,171139,351374,0.108305,14.8865,0.67986,
16.6733,26139,171155,352091,0.108326,14.8892,0.679359,
16.68,26125,171175,352818,0.108326,14.8875,0.679359,
16.6867,26117,171201,353530,0.108307,14.8867,0.679359,
16.6933,26104,171222,354277,0.108321,14.8917,0.678858,
16.7,26095,171237,354978,0.108319,14.8904,0.678858,
16.7067,26089,171247,355737,0.108306,14.891,0.678858,
16.7133,26077,171273,356491,0.108294,14.8908,0.678858,
16.72,26070,171291,357182,0.108314,14.8929,0.678858,
16.7267,26061,171322,357900,0.108305,14.8929,0.678357,
16.7333,26043,171358,358623,0.10832,14.894,0.678357,
16.74,26033,171384,359352,0.108303,14.8945,0.678357,
16.7467,26018,171421,360052,0.10834,14.8935,0.677856,
16.7533,26009,171433,360768,0.108356,14.8953,0.677856,
16.76,26001,171451,361451,0.10836,14.8968,0.677856,
16.7667,25989,171472,362167,0.108368,14.8945,0.677856,
16.7733,25982,171485,362910,0.108359,14.8953,0.677856,
16.78,25974,171506,363661,0.108379,14.8998,0.677856,
16.7867,25966,171539,364360,0.108361,14.8978,0.677856,
16.7933,25953,171558,365060,0.108333,14.8988,0.677856,
16.8,25941,171580,365779,0.108336,14.9007,0.677856,
16.8067,25938,171608,366491,0.108338,14.9016,0.677856,
16.8133,25925,171630,367210,0.108347,14.9031,0.677856,
16.82,25918,171650,367951,0.108379,14.9045,0.677856,
16.8267,25908,171673,368686,0.108366,14.905,0.677856,
16.8333,25903,171699,369433,0.108338,14.9038,0.677856,
16.84,25891,171720,370159,0.108362,14.9078,0.677856,
16.8467,25883,171743,370868,0.108363,14.906,0.677856,
16.8533,25879,171766,371574,0.108354,14.9072,0.677355,
16.86,25870,171781,372311,0.108351,14.9076,0.676854,
16.8667,25857,171799,373042,0.108353,14.9068,0.676854,
16.8733,25855,171821,373780,0.108353,14.9081,0.676854,
16.88,25835,171862,374520,0.108371,14.9108,0.676854,
16.8867,25826,171867,375219,0.108366,14.9072,0.676854,
16.8933,25816,171887,375963,0.108382,14.9085,0.676854,
16.9,25807,171899,376727,0.108385,14.909,0.676854,
16.9067,25798,171936,377459,0.108379,14.9098,0.676854,
16.9133,25787,171949,378177,0.10839,14.9106,0.676353,
16.92,25776,171962,378854,0.108368,14.9109,0.676353,
16.9267,25768,171993,379599,0.10839,14.912,0.676353,
16.9333,25761,172019,380308,0.108392,14.9133,0.676353,
16.94,25754,172038,381044,0.108381,14.9135,0.676353,
16.9467,25738,172076,381776,0.10837,14.9153,0.676353,
16.9533,25731,172089,382577,0.108371,14.9164,0.675852,
16.96,25720,172118,383260,0.108346,14.9171,0.675852,
16.9667,25716,172132,383992,0.108356,14.9197,0.675852,
16.9733,25707,172139,384735,0.108353,14.9169,0.675852,
16.98,25697,172148,385417,0.108373,14.9189,0.675852,
16.9867,25684,172171,386178,0.108356,14.9198,0.675852,
16.9933,25671,172195,386901,0.108329,14.9197,0.675852,
17,25658,172235,387653,0.108321,14.9218,0.675852,
17.0067,25653,172250,388450,0.108319,14.9208,0.675852,
17.0133,25635,172284,389210,0.10833,14.9225,0.675351,
17.02,25624,172305,389962,0.108342,14.9221,0.675351,
17.0267,25612,172329,390719,0.10836,14.9236,0.675351,
17.0333,25601,172354,391445,0.108339,14.9231,0.675351,
17.04,25589,172393,392164,0.108343,14.9257,0.675351,
17.0467,25583,172404,392931,0.108329,14.9252,0.675351,
17.0533,25566,172433,393653,0.108347,14.9278,0.675351,
17.06,25556,172462,394393,0.108348,14.926,0.675351,
